ID,label
take1361.pkl.gz,take
add352.pkl.gz,add
shake365.pkl.gz,shake
slice105.pkl.gz,slice
change196.pkl.gz,change
stir98.pkl.gz,stir
move1066.pkl.gz,move
cut1306.pkl.gz,cut
take393.pkl.gz,take
clean6.pkl.gz,clean
add657.pkl.gz,add
take450.pkl.gz,take
cut1129.pkl.gz,cut
close181.pkl.gz,close
cut226.pkl.gz,cut
slice342.pkl.gz,slice
slice60.pkl.gz,slice
fill33.pkl.gz,fill
stir71.pkl.gz,stir
stir227.pkl.gz,stir
peel44.pkl.gz,peel
whip34.pkl.gz,whip
peel302.pkl.gz,peel
dry204.pkl.gz,dry
dry28.pkl.gz,dry
sharpen7.pkl.gz,sharpen
peel345.pkl.gz,peel
put127.pkl.gz,put
add617.pkl.gz,add
stir79.pkl.gz,stir
pull304.pkl.gz,pull
put204.pkl.gz,put
take839.pkl.gz,take
pour158.pkl.gz,pour
shake98.pkl.gz,shake
taste43.pkl.gz,taste
take1403.pkl.gz,take
peel163.pkl.gz,peel
open54.pkl.gz,open
squeeze41.pkl.gz,squeeze
take1177.pkl.gz,take
add341.pkl.gz,add
add666.pkl.gz,add
dry117.pkl.gz,dry
enter30.pkl.gz,enter
pull100.pkl.gz,pull
turn149.pkl.gz,turn
put157.pkl.gz,put
wash643.pkl.gz,wash
open24.pkl.gz,open
squeeze9.pkl.gz,squeeze
move1429.pkl.gz,move
throw219.pkl.gz,throw
cut1463.pkl.gz,cut
scratch104.pkl.gz,scratch
squeeze84.pkl.gz,squeeze
wash188.pkl.gz,wash
dry5.pkl.gz,dry
grate93.pkl.gz,grate
scratch197.pkl.gz,scratch
take845.pkl.gz,take
cut294.pkl.gz,cut
move29.pkl.gz,move
add110.pkl.gz,add
throw361.pkl.gz,throw
close34.pkl.gz,close
cut372.pkl.gz,cut
move333.pkl.gz,move
take1549.pkl.gz,take
stir60.pkl.gz,stir
add436.pkl.gz,add
take470.pkl.gz,take
pull143.pkl.gz,pull
add572.pkl.gz,add
shake271.pkl.gz,shake
wash548.pkl.gz,wash
pull68.pkl.gz,pull
stir169.pkl.gz,stir
fill54.pkl.gz,fill
take1424.pkl.gz,take
put915.pkl.gz,put
cut906.pkl.gz,cut
take310.pkl.gz,take
add576.pkl.gz,add
gather91.pkl.gz,gather
move409.pkl.gz,move
shake88.pkl.gz,shake
close185.pkl.gz,close
spice16.pkl.gz,spice
take1483.pkl.gz,take
slice218.pkl.gz,slice
stir99.pkl.gz,stir
wash66.pkl.gz,wash
open319.pkl.gz,open
shake91.pkl.gz,shake
pull220.pkl.gz,pull
move383.pkl.gz,move
cut1101.pkl.gz,cut
wash528.pkl.gz,wash
change184.pkl.gz,change
pull321.pkl.gz,pull
enter263.pkl.gz,enter
slice17.pkl.gz,slice
turn91.pkl.gz,turn
screw211.pkl.gz,screw
cut1425.pkl.gz,cut
wash505.pkl.gz,wash
squeeze27.pkl.gz,squeeze
add241.pkl.gz,add
put105.pkl.gz,put
shake238.pkl.gz,shake
add416.pkl.gz,add
peel326.pkl.gz,peel
pour121.pkl.gz,pour
shake104.pkl.gz,shake
take1476.pkl.gz,take
whip41.pkl.gz,whip
cut872.pkl.gz,cut
screw129.pkl.gz,screw
move33.pkl.gz,move
add695.pkl.gz,add
put152.pkl.gz,put
squeeze38.pkl.gz,squeeze
gather47.pkl.gz,gather
read1.pkl.gz,read
add375.pkl.gz,add
stir56.pkl.gz,stir
move461.pkl.gz,move
cut364.pkl.gz,cut
take382.pkl.gz,take
cut1296.pkl.gz,cut
turn27.pkl.gz,turn
enter24.pkl.gz,enter
shake10.pkl.gz,shake
gather22.pkl.gz,gather
take46.pkl.gz,take
clean52.pkl.gz,clean
close66.pkl.gz,close
turn79.pkl.gz,turn
take286.pkl.gz,take
stir157.pkl.gz,stir
put262.pkl.gz,put
move1206.pkl.gz,move
put882.pkl.gz,put
move564.pkl.gz,move
put366.pkl.gz,put
add562.pkl.gz,add
change129.pkl.gz,change
screw217.pkl.gz,screw
add118.pkl.gz,add
take1849.pkl.gz,take
wash89.pkl.gz,wash
change133.pkl.gz,change
add286.pkl.gz,add
add511.pkl.gz,add
squeeze97.pkl.gz,squeeze
cut430.pkl.gz,cut
scratch74.pkl.gz,scratch
shake422.pkl.gz,shake
enter205.pkl.gz,enter
smell23.pkl.gz,smell
move1028.pkl.gz,move
move996.pkl.gz,move
screw7.pkl.gz,screw
add597.pkl.gz,add
slice216.pkl.gz,slice
stir28.pkl.gz,stir
dry174.pkl.gz,dry
pull88.pkl.gz,pull
cut1411.pkl.gz,cut
cut1294.pkl.gz,cut
add670.pkl.gz,add
peel33.pkl.gz,peel
screw133.pkl.gz,screw
throw96.pkl.gz,throw
wash435.pkl.gz,wash
screw233.pkl.gz,screw
take561.pkl.gz,take
add194.pkl.gz,add
cut981.pkl.gz,cut
stir189.pkl.gz,stir
cut11.pkl.gz,cut
add18.pkl.gz,add
put113.pkl.gz,put
stir253.pkl.gz,stir
dry200.pkl.gz,dry
change15.pkl.gz,change
put851.pkl.gz,put
pull373.pkl.gz,pull
cut1315.pkl.gz,cut
take1365.pkl.gz,take
pour52.pkl.gz,pour
add10.pkl.gz,add
remove104.pkl.gz,remove
peel299.pkl.gz,peel
shake268.pkl.gz,shake
throw346.pkl.gz,throw
cut692.pkl.gz,cut
screw381.pkl.gz,screw
wash595.pkl.gz,wash
dry15.pkl.gz,dry
take1444.pkl.gz,take
wash166.pkl.gz,wash
take1004.pkl.gz,take
slice34.pkl.gz,slice
grate46.pkl.gz,grate
add291.pkl.gz,add
add80.pkl.gz,add
enter58.pkl.gz,enter
take856.pkl.gz,take
cut140.pkl.gz,cut
screw81.pkl.gz,screw
open129.pkl.gz,open
peel79.pkl.gz,peel
slice331.pkl.gz,slice
scratch229.pkl.gz,scratch
take26.pkl.gz,take
take718.pkl.gz,take
squeeze6.pkl.gz,squeeze
scratch95.pkl.gz,scratch
move1259.pkl.gz,move
take1293.pkl.gz,take
grate7.pkl.gz,grate
screw203.pkl.gz,screw
add624.pkl.gz,add
wash722.pkl.gz,wash
wring13.pkl.gz,wring
add203.pkl.gz,add
pull294.pkl.gz,pull
throw109.pkl.gz,throw
whip10.pkl.gz,whip
wash544.pkl.gz,wash
tap8.pkl.gz,tap
screw317.pkl.gz,screw
cut1148.pkl.gz,cut
cut1249.pkl.gz,cut
take1811.pkl.gz,take
stir264.pkl.gz,stir
dry57.pkl.gz,dry
add573.pkl.gz,add
put754.pkl.gz,put
cut896.pkl.gz,cut
move176.pkl.gz,move
open340.pkl.gz,open
screw49.pkl.gz,screw
peel309.pkl.gz,peel
change188.pkl.gz,change
pour29.pkl.gz,pour
gather18.pkl.gz,gather
change72.pkl.gz,change
screw380.pkl.gz,screw
screw316.pkl.gz,screw
enter198.pkl.gz,enter
gather57.pkl.gz,gather
package11.pkl.gz,package
throw124.pkl.gz,throw
pull23.pkl.gz,pull
move811.pkl.gz,move
cut1007.pkl.gz,cut
fill71.pkl.gz,fill
wash530.pkl.gz,wash
pull286.pkl.gz,pull
wring7.pkl.gz,wring
spice27.pkl.gz,spice
add92.pkl.gz,add
shake139.pkl.gz,shake
cut995.pkl.gz,cut
spice69.pkl.gz,spice
cut1343.pkl.gz,cut
take1711.pkl.gz,take
fill60.pkl.gz,fill
change164.pkl.gz,change
put483.pkl.gz,put
open314.pkl.gz,open
cut1075.pkl.gz,cut
move127.pkl.gz,move
pull115.pkl.gz,pull
move1212.pkl.gz,move
change213.pkl.gz,change
take21.pkl.gz,take
take191.pkl.gz,take
cut850.pkl.gz,cut
grate60.pkl.gz,grate
open343.pkl.gz,open
take227.pkl.gz,take
dry128.pkl.gz,dry
dry184.pkl.gz,dry
take1683.pkl.gz,take
cut1201.pkl.gz,cut
wash365.pkl.gz,wash
chop115.pkl.gz,chop
stir22.pkl.gz,stir
cut803.pkl.gz,cut
shake223.pkl.gz,shake
enter163.pkl.gz,enter
add133.pkl.gz,add
pull20.pkl.gz,pull
turn48.pkl.gz,turn
screw312.pkl.gz,screw
enter176.pkl.gz,enter
slice229.pkl.gz,slice
take248.pkl.gz,take
take299.pkl.gz,take
take1057.pkl.gz,take
take1497.pkl.gz,take
put833.pkl.gz,put
wash492.pkl.gz,wash
shake241.pkl.gz,shake
scratch105.pkl.gz,scratch
throw37.pkl.gz,throw
take1058.pkl.gz,take
cut429.pkl.gz,cut
move69.pkl.gz,move
move962.pkl.gz,move
shake111.pkl.gz,shake
take422.pkl.gz,take
move480.pkl.gz,move
screw104.pkl.gz,screw
add717.pkl.gz,add
move47.pkl.gz,move
put495.pkl.gz,put
cut361.pkl.gz,cut
pour39.pkl.gz,pour
take999.pkl.gz,take
move262.pkl.gz,move
scratch1.pkl.gz,scratch
cut720.pkl.gz,cut
shake222.pkl.gz,shake
remove17.pkl.gz,remove
shake251.pkl.gz,shake
change63.pkl.gz,change
put543.pkl.gz,put
clean51.pkl.gz,clean
turn140.pkl.gz,turn
put154.pkl.gz,put
add349.pkl.gz,add
move726.pkl.gz,move
stir111.pkl.gz,stir
shake66.pkl.gz,shake
cut388.pkl.gz,cut
add613.pkl.gz,add
close221.pkl.gz,close
take562.pkl.gz,take
shake68.pkl.gz,shake
move968.pkl.gz,move
take223.pkl.gz,take
take1064.pkl.gz,take
open151.pkl.gz,open
change33.pkl.gz,change
move239.pkl.gz,move
take855.pkl.gz,take
cut1419.pkl.gz,cut
chop24.pkl.gz,chop
slice92.pkl.gz,slice
throw68.pkl.gz,throw
move96.pkl.gz,move
squeeze34.pkl.gz,squeeze
add364.pkl.gz,add
slice313.pkl.gz,slice
squeeze59.pkl.gz,squeeze
screw379.pkl.gz,screw
take1799.pkl.gz,take
cut406.pkl.gz,cut
stir152.pkl.gz,stir
move1106.pkl.gz,move
turn17.pkl.gz,turn
grate27.pkl.gz,grate
take207.pkl.gz,take
wash327.pkl.gz,wash
cut691.pkl.gz,cut
throw334.pkl.gz,throw
move786.pkl.gz,move
cut771.pkl.gz,cut
shake169.pkl.gz,shake
add60.pkl.gz,add
take989.pkl.gz,take
move466.pkl.gz,move
cut466.pkl.gz,cut
grate24.pkl.gz,grate
move1366.pkl.gz,move
smell26.pkl.gz,smell
cut588.pkl.gz,cut
add425.pkl.gz,add
pull94.pkl.gz,pull
cut1095.pkl.gz,cut
cut169.pkl.gz,cut
dry70.pkl.gz,dry
cut389.pkl.gz,cut
put384.pkl.gz,put
move1389.pkl.gz,move
shape12.pkl.gz,shape
close110.pkl.gz,close
wash111.pkl.gz,wash
move1045.pkl.gz,move
plug15.pkl.gz,plug
take66.pkl.gz,take
close94.pkl.gz,close
turn94.pkl.gz,turn
cut19.pkl.gz,cut
cut40.pkl.gz,cut
add385.pkl.gz,add
slice112.pkl.gz,slice
take1601.pkl.gz,take
move860.pkl.gz,move
move711.pkl.gz,move
move1140.pkl.gz,move
shake141.pkl.gz,shake
cut962.pkl.gz,cut
smell21.pkl.gz,smell
take1850.pkl.gz,take
scratch112.pkl.gz,scratch
shake248.pkl.gz,shake
move916.pkl.gz,move
move1083.pkl.gz,move
move984.pkl.gz,move
move1228.pkl.gz,move
change200.pkl.gz,change
put363.pkl.gz,put
shake310.pkl.gz,shake
change183.pkl.gz,change
slice198.pkl.gz,slice
slice325.pkl.gz,slice
slice140.pkl.gz,slice
turn14.pkl.gz,turn
move665.pkl.gz,move
wash495.pkl.gz,wash
shake314.pkl.gz,shake
take1215.pkl.gz,take
put542.pkl.gz,put
cut1037.pkl.gz,cut
clean74.pkl.gz,clean
take363.pkl.gz,take
close172.pkl.gz,close
cut1300.pkl.gz,cut
move358.pkl.gz,move
throw248.pkl.gz,throw
take1646.pkl.gz,take
squeeze75.pkl.gz,squeeze
change127.pkl.gz,change
put36.pkl.gz,put
move539.pkl.gz,move
put917.pkl.gz,put
rip37.pkl.gz,rip
turn85.pkl.gz,turn
stir134.pkl.gz,stir
shake190.pkl.gz,shake
take1265.pkl.gz,take
cut463.pkl.gz,cut
put693.pkl.gz,put
spread32.pkl.gz,spread
slice358.pkl.gz,slice
cut1283.pkl.gz,cut
take1655.pkl.gz,take
cut706.pkl.gz,cut
add753.pkl.gz,add
put294.pkl.gz,put
scratch128.pkl.gz,scratch
cut1178.pkl.gz,cut
hang23.pkl.gz,hang
pour83.pkl.gz,pour
take11.pkl.gz,take
take1321.pkl.gz,take
change167.pkl.gz,change
cut282.pkl.gz,cut
arrange32.pkl.gz,arrange
put348.pkl.gz,put
take1863.pkl.gz,take
close180.pkl.gz,close
fill3.pkl.gz,fill
shake221.pkl.gz,shake
open137.pkl.gz,open
put846.pkl.gz,put
open372.pkl.gz,open
put892.pkl.gz,put
cut1242.pkl.gz,cut
rip44.pkl.gz,rip
take1876.pkl.gz,take
put539.pkl.gz,put
slice238.pkl.gz,slice
arrange16.pkl.gz,arrange
move475.pkl.gz,move
take867.pkl.gz,take
take711.pkl.gz,take
stir133.pkl.gz,stir
throw266.pkl.gz,throw
whip18.pkl.gz,whip
stir247.pkl.gz,stir
shake293.pkl.gz,shake
put561.pkl.gz,put
remove126.pkl.gz,remove
move195.pkl.gz,move
cut612.pkl.gz,cut
take959.pkl.gz,take
screw6.pkl.gz,screw
screw237.pkl.gz,screw
put850.pkl.gz,put
move1458.pkl.gz,move
add23.pkl.gz,add
pull134.pkl.gz,pull
cut1391.pkl.gz,cut
throw233.pkl.gz,throw
chop50.pkl.gz,chop
take20.pkl.gz,take
cut1406.pkl.gz,cut
grate44.pkl.gz,grate
take1163.pkl.gz,take
move150.pkl.gz,move
enter242.pkl.gz,enter
rip33.pkl.gz,rip
take781.pkl.gz,take
put163.pkl.gz,put
move1433.pkl.gz,move
strew47.pkl.gz,strew
shake81.pkl.gz,shake
cut1155.pkl.gz,cut
enter71.pkl.gz,enter
add343.pkl.gz,add
scratch69.pkl.gz,scratch
cut1390.pkl.gz,cut
take762.pkl.gz,take
shake158.pkl.gz,shake
wash417.pkl.gz,wash
grate9.pkl.gz,grate
taste33.pkl.gz,taste
spice22.pkl.gz,spice
move142.pkl.gz,move
take1016.pkl.gz,take
add590.pkl.gz,add
dry72.pkl.gz,dry
screw90.pkl.gz,screw
screw128.pkl.gz,screw
take219.pkl.gz,take
shake444.pkl.gz,shake
wash73.pkl.gz,wash
take750.pkl.gz,take
take1294.pkl.gz,take
put609.pkl.gz,put
change152.pkl.gz,change
throw222.pkl.gz,throw
take279.pkl.gz,take
pull290.pkl.gz,pull
take613.pkl.gz,take
put726.pkl.gz,put
scratch114.pkl.gz,scratch
put214.pkl.gz,put
move1359.pkl.gz,move
cut929.pkl.gz,cut
add216.pkl.gz,add
read10.pkl.gz,read
cut644.pkl.gz,cut
put225.pkl.gz,put
dry56.pkl.gz,dry
shake490.pkl.gz,shake
put725.pkl.gz,put
open103.pkl.gz,open
add652.pkl.gz,add
wash711.pkl.gz,wash
close25.pkl.gz,close
move198.pkl.gz,move
cut982.pkl.gz,cut
shake267.pkl.gz,shake
cut420.pkl.gz,cut
move727.pkl.gz,move
enter12.pkl.gz,enter
pull378.pkl.gz,pull
close280.pkl.gz,close
shake17.pkl.gz,shake
close30.pkl.gz,close
throw221.pkl.gz,throw
take1439.pkl.gz,take
move1317.pkl.gz,move
put719.pkl.gz,put
screw414.pkl.gz,screw
move1496.pkl.gz,move
take518.pkl.gz,take
add450.pkl.gz,add
wash661.pkl.gz,wash
put212.pkl.gz,put
peel178.pkl.gz,peel
take641.pkl.gz,take
screw209.pkl.gz,screw
move476.pkl.gz,move
tap34.pkl.gz,tap
take1825.pkl.gz,take
scratch121.pkl.gz,scratch
remove115.pkl.gz,remove
wash560.pkl.gz,wash
move1101.pkl.gz,move
take328.pkl.gz,take
take403.pkl.gz,take
wash267.pkl.gz,wash
pull262.pkl.gz,pull
move938.pkl.gz,move
wash634.pkl.gz,wash
put208.pkl.gz,put
cut422.pkl.gz,cut
open295.pkl.gz,open
cut1136.pkl.gz,cut
wash608.pkl.gz,wash
test29.pkl.gz,test
take706.pkl.gz,take
wash480.pkl.gz,wash
add403.pkl.gz,add
scratch42.pkl.gz,scratch
take347.pkl.gz,take
close137.pkl.gz,close
wash721.pkl.gz,wash
read12.pkl.gz,read
take555.pkl.gz,take
gather24.pkl.gz,gather
add396.pkl.gz,add
take870.pkl.gz,take
cut948.pkl.gz,cut
purge21.pkl.gz,purge
move119.pkl.gz,move
take1605.pkl.gz,take
slice43.pkl.gz,slice
cut333.pkl.gz,cut
pull314.pkl.gz,pull
put109.pkl.gz,put
move1286.pkl.gz,move
fill16.pkl.gz,fill
slice233.pkl.gz,slice
scratch234.pkl.gz,scratch
move1291.pkl.gz,move
turn147.pkl.gz,turn
take262.pkl.gz,take
take854.pkl.gz,take
tap12.pkl.gz,tap
taste6.pkl.gz,taste
plug17.pkl.gz,plug
cut1036.pkl.gz,cut
shake270.pkl.gz,shake
add153.pkl.gz,add
clean29.pkl.gz,clean
open87.pkl.gz,open
move773.pkl.gz,move
cut352.pkl.gz,cut
cut151.pkl.gz,cut
close33.pkl.gz,close
put657.pkl.gz,put
add237.pkl.gz,add
add532.pkl.gz,add
peel5.pkl.gz,peel
put708.pkl.gz,put
put192.pkl.gz,put
take579.pkl.gz,take
cut1147.pkl.gz,cut
shake100.pkl.gz,shake
put745.pkl.gz,put
spice14.pkl.gz,spice
throw175.pkl.gz,throw
put532.pkl.gz,put
pour10.pkl.gz,pour
move518.pkl.gz,move
cut684.pkl.gz,cut
pull403.pkl.gz,pull
move1243.pkl.gz,move
take824.pkl.gz,take
close13.pkl.gz,close
unplug9.pkl.gz,unplug
take1370.pkl.gz,take
scratch248.pkl.gz,scratch
shake449.pkl.gz,shake
turn97.pkl.gz,turn
wash466.pkl.gz,wash
stamp10.pkl.gz,stamp
throw227.pkl.gz,throw
hang28.pkl.gz,hang
scratch213.pkl.gz,scratch
move122.pkl.gz,move
throw235.pkl.gz,throw
take1829.pkl.gz,take
move46.pkl.gz,move
cut823.pkl.gz,cut
take449.pkl.gz,take
close178.pkl.gz,close
peel202.pkl.gz,peel
dry104.pkl.gz,dry
throw147.pkl.gz,throw
gather14.pkl.gz,gather
wash154.pkl.gz,wash
tap28.pkl.gz,tap
cut97.pkl.gz,cut
cut916.pkl.gz,cut
take1927.pkl.gz,take
smell19.pkl.gz,smell
take146.pkl.gz,take
screw258.pkl.gz,screw
peel62.pkl.gz,peel
screw398.pkl.gz,screw
move1345.pkl.gz,move
add680.pkl.gz,add
wash405.pkl.gz,wash
cut1428.pkl.gz,cut
take698.pkl.gz,take
add406.pkl.gz,add
remove112.pkl.gz,remove
cut1020.pkl.gz,cut
put228.pkl.gz,put
package3.pkl.gz,package
put267.pkl.gz,put
turn2.pkl.gz,turn
scratch116.pkl.gz,scratch
open179.pkl.gz,open
stir116.pkl.gz,stir
take582.pkl.gz,take
stir194.pkl.gz,stir
throw71.pkl.gz,throw
add166.pkl.gz,add
wash700.pkl.gz,wash
wash744.pkl.gz,wash
take1193.pkl.gz,take
take1664.pkl.gz,take
stir104.pkl.gz,stir
screw246.pkl.gz,screw
throw39.pkl.gz,throw
cut1407.pkl.gz,cut
cut530.pkl.gz,cut
close100.pkl.gz,close
peel145.pkl.gz,peel
put432.pkl.gz,put
take189.pkl.gz,take
close103.pkl.gz,close
scratch61.pkl.gz,scratch
throw19.pkl.gz,throw
cut583.pkl.gz,cut
cut56.pkl.gz,cut
take1754.pkl.gz,take
dry22.pkl.gz,dry
take608.pkl.gz,take
cut735.pkl.gz,cut
move499.pkl.gz,move
move1309.pkl.gz,move
wash4.pkl.gz,wash
cut1457.pkl.gz,cut
cut655.pkl.gz,cut
take1287.pkl.gz,take
close179.pkl.gz,close
wash43.pkl.gz,wash
wash195.pkl.gz,wash
take995.pkl.gz,take
wash412.pkl.gz,wash
put176.pkl.gz,put
clean64.pkl.gz,clean
arrange14.pkl.gz,arrange
close61.pkl.gz,close
wash19.pkl.gz,wash
take1673.pkl.gz,take
move26.pkl.gz,move
wash424.pkl.gz,wash
move507.pkl.gz,move
fill57.pkl.gz,fill
peel288.pkl.gz,peel
pull481.pkl.gz,pull
spread38.pkl.gz,spread
screw310.pkl.gz,screw
move1268.pkl.gz,move
close107.pkl.gz,close
shake249.pkl.gz,shake
enter262.pkl.gz,enter
gather74.pkl.gz,gather
move1326.pkl.gz,move
take1642.pkl.gz,take
cut221.pkl.gz,cut
shake122.pkl.gz,shake
move1491.pkl.gz,move
peel75.pkl.gz,peel
change173.pkl.gz,change
arrange30.pkl.gz,arrange
move655.pkl.gz,move
pull265.pkl.gz,pull
take90.pkl.gz,take
scratch228.pkl.gz,scratch
open308.pkl.gz,open
move242.pkl.gz,move
take635.pkl.gz,take
cut528.pkl.gz,cut
wash526.pkl.gz,wash
slice100.pkl.gz,slice
move837.pkl.gz,move
wash221.pkl.gz,wash
test21.pkl.gz,test
cut993.pkl.gz,cut
gather56.pkl.gz,gather
put80.pkl.gz,put
put298.pkl.gz,put
pull364.pkl.gz,pull
enter125.pkl.gz,enter
enter134.pkl.gz,enter
put30.pkl.gz,put
screw143.pkl.gz,screw
take1042.pkl.gz,take
peel214.pkl.gz,peel
take1327.pkl.gz,take
arrange4.pkl.gz,arrange
take1573.pkl.gz,take
enter271.pkl.gz,enter
turn20.pkl.gz,turn
put680.pkl.gz,put
add148.pkl.gz,add
take708.pkl.gz,take
enter261.pkl.gz,enter
pour184.pkl.gz,pour
spread20.pkl.gz,spread
close263.pkl.gz,close
move536.pkl.gz,move
remove11.pkl.gz,remove
take786.pkl.gz,take
enter157.pkl.gz,enter
peel270.pkl.gz,peel
move584.pkl.gz,move
shake278.pkl.gz,shake
package30.pkl.gz,package
take1766.pkl.gz,take
stir181.pkl.gz,stir
wash62.pkl.gz,wash
move725.pkl.gz,move
pull295.pkl.gz,pull
take910.pkl.gz,take
take1553.pkl.gz,take
open192.pkl.gz,open
add791.pkl.gz,add
cut142.pkl.gz,cut
wash204.pkl.gz,wash
take196.pkl.gz,take
put381.pkl.gz,put
screw105.pkl.gz,screw
wash84.pkl.gz,wash
move221.pkl.gz,move
take1840.pkl.gz,take
stir53.pkl.gz,stir
cut69.pkl.gz,cut
cut1432.pkl.gz,cut
take1852.pkl.gz,take
screw76.pkl.gz,screw
change180.pkl.gz,change
remove128.pkl.gz,remove
cut478.pkl.gz,cut
stir272.pkl.gz,stir
shake316.pkl.gz,shake
take1693.pkl.gz,take
cut1144.pkl.gz,cut
spice146.pkl.gz,spice
move1489.pkl.gz,move
pull348.pkl.gz,pull
smell33.pkl.gz,smell
move814.pkl.gz,move
screw156.pkl.gz,screw
gather8.pkl.gz,gather
move1327.pkl.gz,move
add719.pkl.gz,add
enter244.pkl.gz,enter
move60.pkl.gz,move
change194.pkl.gz,change
wash467.pkl.gz,wash
wash187.pkl.gz,wash
stir219.pkl.gz,stir
cut686.pkl.gz,cut
move431.pkl.gz,move
take793.pkl.gz,take
wash261.pkl.gz,wash
pour198.pkl.gz,pour
peel233.pkl.gz,peel
fill37.pkl.gz,fill
move92.pkl.gz,move
cut1352.pkl.gz,cut
take759.pkl.gz,take
chop87.pkl.gz,chop
move624.pkl.gz,move
wash49.pkl.gz,wash
pull419.pkl.gz,pull
fill62.pkl.gz,fill
pull155.pkl.gz,pull
screw224.pkl.gz,screw
whip42.pkl.gz,whip
throw125.pkl.gz,throw
remove14.pkl.gz,remove
screw196.pkl.gz,screw
put978.pkl.gz,put
turn143.pkl.gz,turn
cut1023.pkl.gz,cut
add582.pkl.gz,add
screw366.pkl.gz,screw
put975.pkl.gz,put
move13.pkl.gz,move
pull124.pkl.gz,pull
enter68.pkl.gz,enter
scratch3.pkl.gz,scratch
slice12.pkl.gz,slice
put201.pkl.gz,put
take201.pkl.gz,take
cut681.pkl.gz,cut
move679.pkl.gz,move
pull177.pkl.gz,pull
move346.pkl.gz,move
move1127.pkl.gz,move
cut123.pkl.gz,cut
wash113.pkl.gz,wash
cut829.pkl.gz,cut
cut971.pkl.gz,cut
shake510.pkl.gz,shake
cut1041.pkl.gz,cut
enter230.pkl.gz,enter
enter4.pkl.gz,enter
wash268.pkl.gz,wash
take1377.pkl.gz,take
cut1174.pkl.gz,cut
grate78.pkl.gz,grate
enter187.pkl.gz,enter
take1832.pkl.gz,take
take23.pkl.gz,take
put278.pkl.gz,put
wash388.pkl.gz,wash
move749.pkl.gz,move
peel278.pkl.gz,peel
take1906.pkl.gz,take
screw392.pkl.gz,screw
take1552.pkl.gz,take
turn122.pkl.gz,turn
add212.pkl.gz,add
peel219.pkl.gz,peel
mix8.pkl.gz,mix
take1443.pkl.gz,take
move156.pkl.gz,move
put233.pkl.gz,put
enter9.pkl.gz,enter
take1259.pkl.gz,take
arrange35.pkl.gz,arrange
slice46.pkl.gz,slice
put812.pkl.gz,put
change21.pkl.gz,change
take1755.pkl.gz,take
take1506.pkl.gz,take
put806.pkl.gz,put
stir205.pkl.gz,stir
wash305.pkl.gz,wash
cut442.pkl.gz,cut
screw175.pkl.gz,screw
stir69.pkl.gz,stir
add41.pkl.gz,add
arrange23.pkl.gz,arrange
peel9.pkl.gz,peel
take1687.pkl.gz,take
throw169.pkl.gz,throw
wash555.pkl.gz,wash
take1795.pkl.gz,take
take746.pkl.gz,take
package14.pkl.gz,package
cut148.pkl.gz,cut
spice5.pkl.gz,spice
add94.pkl.gz,add
wash94.pkl.gz,wash
pull70.pkl.gz,pull
cut650.pkl.gz,cut
add184.pkl.gz,add
move1310.pkl.gz,move
grate40.pkl.gz,grate
cut846.pkl.gz,cut
cut378.pkl.gz,cut
take1707.pkl.gz,take
turn95.pkl.gz,turn
dry60.pkl.gz,dry
put879.pkl.gz,put
pour44.pkl.gz,pour
throw329.pkl.gz,throw
put395.pkl.gz,put
peel281.pkl.gz,peel
take137.pkl.gz,take
take1422.pkl.gz,take
cut124.pkl.gz,cut
move300.pkl.gz,move
spice70.pkl.gz,spice
cut624.pkl.gz,cut
cut262.pkl.gz,cut
move987.pkl.gz,move
cut346.pkl.gz,cut
change18.pkl.gz,change
take1563.pkl.gz,take
chop135.pkl.gz,chop
take1139.pkl.gz,take
cut227.pkl.gz,cut
add477.pkl.gz,add
change154.pkl.gz,change
shake74.pkl.gz,shake
screw279.pkl.gz,screw
squeeze8.pkl.gz,squeeze
open118.pkl.gz,open
package22.pkl.gz,package
open70.pkl.gz,open
put701.pkl.gz,put
open261.pkl.gz,open
remove73.pkl.gz,remove
chop84.pkl.gz,chop
take1165.pkl.gz,take
open91.pkl.gz,open
scratch26.pkl.gz,scratch
cut1334.pkl.gz,cut
take1600.pkl.gz,take
move1124.pkl.gz,move
stir172.pkl.gz,stir
gather67.pkl.gz,gather
cut1359.pkl.gz,cut
move1138.pkl.gz,move
wash703.pkl.gz,wash
take1550.pkl.gz,take
clean36.pkl.gz,clean
cut216.pkl.gz,cut
cut685.pkl.gz,cut
shake319.pkl.gz,shake
cut214.pkl.gz,cut
move353.pkl.gz,move
move779.pkl.gz,move
peel241.pkl.gz,peel
pull222.pkl.gz,pull
put825.pkl.gz,put
take436.pkl.gz,take
puree6.pkl.gz,puree
take288.pkl.gz,take
slice107.pkl.gz,slice
spice76.pkl.gz,spice
stir63.pkl.gz,stir
take1005.pkl.gz,take
cut166.pkl.gz,cut
change86.pkl.gz,change
add64.pkl.gz,add
move1312.pkl.gz,move
take1160.pkl.gz,take
put620.pkl.gz,put
add169.pkl.gz,add
put593.pkl.gz,put
cut852.pkl.gz,cut
move489.pkl.gz,move
slice103.pkl.gz,slice
turn135.pkl.gz,turn
pour93.pkl.gz,pour
shake72.pkl.gz,shake
shake210.pkl.gz,shake
take515.pkl.gz,take
read35.pkl.gz,read
open172.pkl.gz,open
peel211.pkl.gz,peel
wash543.pkl.gz,wash
take1470.pkl.gz,take
enter207.pkl.gz,enter
open124.pkl.gz,open
